date, pm25, pm10, o3, no2, so2, co
2015/4/1, 109, 12, 45, 10, , 1
2015/4/2, 37, 13, 38, 9, , 2
2015/4/3, 38, 17, 34, 15, , 2
2015/4/4, 42, 15, 32, 10, , 2
2015/4/5, 48, 26, 37, 24, , 4
2015/4/6, 81, 8, 33, 11, , 1
2015/4/7, 32, 11, 26, 16, , 1
2015/4/8, 41, 16, 35, 12, , 1
2015/4/9, 57, 16, 23, 19, , 1
2015/4/10, 56, 6, 32, 7, , 1
2015/4/11, 18, 12, 44, 10, , 1
2015/4/12, 37, 13, 28, 14, , 1
2015/4/13, 49, 5, 27, 22, , 2
2015/4/14, 25, 9, 45, 11, , 1
2015/4/15, 36, 22, 51, 23, , 3
2015/4/16, 55, 36, 60, 20, , 3
2015/4/17, 85, 28, 46, 10, , 1
2015/4/18, 55, 32, 33, 18, , 2
2015/4/19, 68, 24, 25, 14, , 2
2015/4/20, 52, 7, 33, 9, , 1
2015/4/21, 16, 20, 42, 14, , 1
2015/4/22, 47, 25, 61, 13, , 2
2015/4/23, 61, 24, 53, 10, , 1
2015/4/24, 61, 31, 64, 13, , 1
2015/4/25, 72, 30, 56, 9, , 1
2015/4/26, 63, 34, 59, 14, , 1
2015/4/27, 79, 38, 60, 18, , 2
2015/4/28, 86, 20, 47, 7, , 1
2015/4/29, 54, 13, 43, 11, , 1
2015/4/30, 34, 15, 66, 14, , 1
2015/5/1, 35, 16, 75, 12, , 1
2015/5/2, 41, 13, 48, 8, , 1
2015/5/3, 37, 11, 35, 3, , 
2015/5/4, 29, 22, 44, 4, , 1
2015/5/5, 46, 22, 48, 12, , 1
2015/5/6, 54, 22, 50, 15, , 1
2015/5/7, 58, 28, 74, 18, , 2
2015/5/8, 72, 32, 37, 21, , 2
2015/5/9, 85, 24, 47, 7, , 1
2015/5/10, 62, 13, 46, 9, , 1
2015/5/11, 35, 21, 42, 6, , 1
2015/5/12, 49, 17, 55, 9, , 1
2015/5/13, 42, 29, 76, 15, , 1
2015/5/14, 71, 34, 76, 20, , 2
2015/5/15, 78, 33, 51, 16, , 1
2015/5/16, 79, 33, 52, 9, , 3
2015/5/17, 83, 22, 45, 9, , 1
2015/5/18, 59, 22, 35, 16, , 1
2015/5/19, 58, 18, 58, 12, , 1
2015/5/20, 54, 15, 53, 9, , 1
2015/5/21, 40, 18, 54, 11, , 2
2015/5/22, 51, 21, 76, 14, , 1
2015/5/23, 60, 19, 68, 10, , 1
2015/5/24, 57, 17, 50, 14, , 1
2015/5/25, 48, 22, 86, 15, , 1
2015/5/26, 62, 31, 104, 16, , 2
2015/5/27, 75, 29, 61, 9, , 1
2015/5/28, 71, 21, 38, 10, , 1
2015/5/29, 51, 18, 66, 8, , 1
2015/5/30, 47, 24, 53, 7, , 1
2015/5/31, 57, 16, 57, 8, , 1
2015/6/1, 43, 16, 44, 9, , 1
2015/6/2, 45, 20, 30, 14, , 1
2015/6/3, 47, 9, 37, 6, , 2
2015/6/4, 25, 13, 26, 15, , 1
2015/6/5, 34, 9, 46, 9, , 1
2015/6/6, 32, 11, 45, 7, , 2
2015/6/7, 35, 11, 35, 8, , 1
2015/6/8, 29, 7, 27, 12, , 1
2015/6/9, 17, 13, 47, 17, , 2
2015/6/10, 26, 15, 40, 16, , 1
2015/6/11, 41, 20, 42, 14, , 2
2015/6/12, 48, 31, 57, 14, , 2
2015/6/13, 73, 30, 54, 7, , 1
2015/6/14, 68, 30, 70, 12, , 1
2015/6/15, 75, 33, 53, 15, , 2
2015/6/16, 77, 23, 41, 11, , 1
2015/6/17, 59, 19, 32, 10, , 1
2015/6/18, 46, 11, 28, 11, , 
2015/6/19, 20, 10, 59, 9, , 1
2015/6/20, 26, 10, 37, 6, , 1
2015/6/21, 21, 13, 43, 12, , 1
2015/6/22, 34, 14, 46, 9, , 1
2015/6/23, 36, 16, 87, 11, , 1
2015/6/24, 47, 22, 44, 12, , 2
2015/6/25, 59, 14, 34, 15, , 1
2015/6/26, 33, 8, 20, 11, , 2
2015/6/27, 14, 12, 40, , , 2
2015/6/28, 28, 12, 36, , , 1
2015/6/29, 30, 14, 29, 10, , 1
2015/6/30, 35, 9, 23, 13, , 1
2015/1/1, 23, 7, 24, 17, , 2
2015/1/2, 30, 4, 28, 11, , 1
2015/1/3, 20, 11, 18, 23, , 4
2015/1/4, 40, 20, 28, 26, , 4
2015/1/5, 59, 21, 30, 22, , 3
2015/1/6, 59, 3, 28, 7, , 1
2015/1/7, 11, 7, 28, 8, , 2
2015/1/8, 27, 6, 29, 9, , 
2015/1/9, 20, 8, 28, 19, , 
2015/1/10, 21, 9, 28, 15, , 
2015/1/11, 29, 4, 28, 7, , 1
2015/1/12, 13, 5, 28, 11, , 1
2015/1/13, 16, 22, 11, 34, , 4
2015/1/14, 67, 29, 12, 30, , 3
2015/1/15, 86, 11, 28, 19, , 2
2015/1/16, 43, 12, 28, 14, , 3
2015/1/17, 42, 6, 31, 8, , 1
2015/1/18, 30, 11, 23, 20, , 2
2015/1/19, 46, 15, 29, 12, , 2
2015/1/20, 54, 22, 11, 25, , 1
2015/1/21, 70, 20, 7, 27, , 2
2015/1/22, 70, 6, 28, 14, , 3
2015/1/23, 31, 9, 27, 16, , 4
2015/1/24, 34, 18, 26, 23, , 4
2015/1/25, 62, 26, 23, 29, , 3
2015/1/26, 81, 19, 30, 16, , 2
2015/1/27, 63, 3, 28, 6, , 1
2015/1/28, 18, 7, 25, 17, , 1
2015/1/29, 18, 16, 9, 25, , 2
2015/1/31, 9, 5, 31, 5, , 1
2015/2/1, 12, 5, 30, 8, , 1
2015/2/2, 13, 7, 26, 16, , 1
2015/2/3, 20, 11, 25, 20, , 2
2015/2/4, 33, 11, 14, 22, , 2
2015/2/5, 50, 11, 27, 17, , 2
2015/2/6, 53, 9, 23, 21, , 2
2015/2/7, 37, 22, 15, 19, , 3
2015/2/8, 79, 9, 25, 17, , 4
2015/2/9, 40, 11, 19, 29, , 4
2015/2/10, 42, 18, 27, 28, , 2
2015/2/11, 63, 32, 19, 38, , 3
2015/2/12, 99, 16, 30, 17, , 2
2015/2/13, 56, 7, 32, 16, , 2
2015/2/14, 31, 18, 37, 14, , 3
2015/2/15, 49, 11, 32, 22, , 3
2015/2/16, 42, 17, 20, 22, , 2
2015/2/17, 61, 10, 23, 14, , 1
2015/2/18, 43, 9, 29, 18, , 2
2015/2/19, 35, 11, 29, 19, , 2
2015/2/20, 34, 16, 27, 22, , 2
2015/2/21, 52, 27, 19, 18, , 2
2015/2/22, 89, 34, 20, 24, , 3
2015/2/23, 103, 34, 21, 23, , 3
2015/2/24, 84, 50, 27, 16, , 2
2015/2/25, 82, 37, 19, 19, , 2
2015/2/26, 71, 10, 33, 14, , 2
2015/2/27, 35, 14, 34, 11, , 2
2015/2/28, 43, 13, 25, 13, , 1
2015/3/1, 52, 12, 36, 7, , 2
2015/3/2, 40, 17, 23, 17, , 1
2015/3/3, 55, 13, 25, 23, , 3
2015/3/4, 48, 10, 36, 8, , 1
2015/3/5, 36, 8, 33, 10, , 1
2015/3/6, 27, 13, 30, 10, , 1
2015/3/7, 52, 11, 30, 8, , 1
2015/3/8, 41, 5, 25, 13, , 1
2015/3/9, 21, 3, 33, 9, , 1
2015/3/10, 14, 7, 32, 13, , 2
2015/3/11, 26, 14, 38, 9, , 1
2015/3/12, 44, 18, 38, 20, , 2
2015/3/13, 53, 19, 38, 14, , 2
2015/3/14, 60, 26, 31, 19, , 3
2015/3/15, 78, 41, 26, 35, , 4
2015/3/16, 121, 34, 35, 26, , 3
2015/3/17, 105, 31, 46, 22, , 2
2015/3/18, 82, 36, 33, 18, , 2
2015/3/19, 106, 16, 35, 18, , 2
2015/3/20, 58, 19, 36, 15, , 2
2015/3/21, 60, 28, 45, 15, , 2
2015/3/22, 71, 29, 41, 12, , 1
2015/3/23, 64, 8, 33, 9, , 
2015/3/24, 22, 9, 35, 9, , 
2015/3/25, 23, 13, 39, 10, , 2
2015/3/26, 41, 16, 40, 17, , 2
2015/3/27, 48, 25, 47, 24, , 2
2015/3/28, 70, 22, 41, 16, , 1
2015/3/29, 62, 27, 57, 13, , 1
2015/3/30, 69, 32, 49, 11, , 2
2015/3/31, 86, 43, 42, 20, , 2
2014/10/1, 64, 22, 19, 22, , 3
2014/10/2, 65, 19, 26, 11, , 1
2014/10/3, 59, 20, 36, 11, , 1
2014/10/4, 57, 11, 23, 6, , 1
2014/10/5, 33, 3, 26, 7, , 1
2014/10/6, 12, 7, 30, 8, , 1
2014/10/7, 26, 11, 29, 17, , 2
2014/10/8, 38, 16, 20, 18, , 1
2014/10/9, 50, 16, 31, 15, , 2
2014/10/10, 48, 24, 36, 12, , 2
2014/10/11, 63, 21, 34, 8, , 2
2014/10/12, 59, 24, 19, 18, , 3
2014/10/13, 67, 11, 33, 4, , 1
2014/10/14, 22, 9, 24, , , 1
2014/10/15, 24, 12, 21, 28, , 2
2014/10/16, 36, 15, 35, 12, , 1
2014/10/17, 50, 16, 31, 17, , 2
2014/10/18, 49, 22, 45, 15, , 2
2014/10/19, 64, 21, 32, 18, , 2
2014/10/20, 61, 17, 21, 17, , 2
2014/10/21, 55, 18, 22, 16, , 3
2014/10/22, 49, 11, 14, 14, , 2
2014/10/23, 36, 17, 19, 23, , 3
2014/10/24, 56, 20, 31, 20, , 4
2014/10/25, 63, 23, 33, 14, , 2
2014/10/26, 67, 15, 26, 12, , 2
2014/10/27, 48, 11, 32, 7, , 1
2014/10/28, 41, 15, 32, 17, , 4
2014/10/29, 54, 19, 28, 25, , 4
2014/10/30, 63, 34, 17, 30, , 4
2014/10/31, 96, 25, 9, 21, , 2
2014/11/1, 80, 12, 23, 12, , 2
2014/11/2, 46, 10, 30, 8, , 2
2014/11/3, 34, 10, 26, 14, , 4
2014/11/4, 34, 16, 14, 19, , 1
2014/11/5, 58, 16, 18, 19, , 2
2014/11/6, 49, 11, 32, 8, , 1
2014/11/7, 41, 25, 15, 20, , 2
2014/11/8, 81, 22, 12, 15, , 2
2014/11/9, 72, 14, 31, 15, , 2
2014/11/10, 51, 21, 10, 25, , 2
2014/11/11, 66, 25, 8, 23, , 4
2014/11/12, 75, 17, 21, 15, , 4
2014/11/13, 51, 8, 19, 22, , 2
2014/11/14, 33, 8, 25, 14, , 
2014/11/15, 27, 10, 28, 13, , 
2014/11/16, 30, 16, 15, 24, , 
2014/11/17, 57, 12, 32, 14, , 
2014/11/18, 41, 9, 28, 13, , 2
2014/11/19, 33, 16, 10, 26, , 2
2014/11/20, 61, 15, 18, 22, , 3
2014/11/21, 58, 18, 19, 24, , 5
2014/11/22, 66, 17, 33, 14, , 3
2014/11/23, 59, 26, 21, 18, , 3
2014/11/24, 78, 20, 11, 20, , 3
2014/11/25, 65, 3, 21, 9, , 
2014/11/26, 13, 6, 17, 20, , 4
2014/11/27, 24, 16, 4, 23, , 6
2014/11/28, 61, 20, 2, 21, , 6
2014/11/29, 72, 13, 21, 16, , 4
2014/11/30, 49, 9, 11, 21, , 3
2014/12/1, 37, 5, 27, 12, , 2
2014/12/2, 20, 6, 25, 11, , 1
2014/12/3, 27, 25, 8, 34, , 6
2014/12/4, 82, 9, 19, 16, , 1
2014/12/5, 42, 5, 16, 18, , 
2014/12/6, 30, 5, 21, 14, , 
2014/12/7, 26, 12, 8, 24, , 3
2014/12/8, 53, 12, , 17, , 3
2014/12/9, 51, 13, 6, 23, , 4
2014/12/10, 53, 23, 7, 30, , 4
2014/12/11, 78, 8, 21, 16, , 3
2014/12/12, 34, 10, 22, 17, , 3
2014/12/13, 46, 7, 21, 14, , 2
2014/12/14, 34, 9, 19, 21, , 3
2014/12/15, 38, 13, 11, 22, , 2
2014/12/16, 56, 4, 25, 12, , 2
2014/12/17, 20, 3, 22, 13, , 2
2014/12/18, 16, 9, 12, 28, , 3
2014/12/19, 42, 23, 3, 30, , 4
2014/12/20, 82, 9, 23, 17, , 3
2014/12/21, 39, 8, 21, 18, , 3
2014/12/22, 35, 6, 25, 17, , 2
2014/12/23, 27, 20, 4, 34, , 5
2014/12/24, 76, 15, 24, 21, , 4
2014/12/25, 38, , 22, 15, , 2
2014/12/26, 24, 9, 26, 11, , 1
2014/12/27, 26, 23, 20, 24, , 4
2014/12/28, 71, , , , , 
2014/7/1, 48, 21, 53, 11, , 2
2014/7/2, 64, 33, 37, 8, , 1
2014/7/3, 87, 8, 31, 9, , 1
2014/7/4, 29, 10, 26, 13, , 2
2014/7/5, 30, 15, 49, 9, , 2
2014/7/6, 51, 11, 22, 14, , 2
2014/7/7, 36, 18, 79, 14, , 2
2014/7/8, 60, 19, 26, 21, , 2
2014/7/9, 55, 15, 8, 9, , 2
2014/7/10, 41, 11, 35, 7, , 1
2014/7/11, 34, 19, 60, 9, , 1
2014/7/12, 66, 25, 43, 9, , 2
2014/7/13, 70, 38, 71, 16, , 2
2014/7/14, 87, 23, 81, 9, , 1
2014/7/15, 69, 40, 69, 8, , 2
2014/7/16, 98, 29, 55, 14, , 1
2014/7/17, 74, 15, 28, 13, , 2
2014/7/18, 50, 19, 25, 14, , 2
2014/7/19, 53, 9, 41, 6, , 1
2014/7/20, 36, 17, 51, 9, , 2
2014/7/21, 52, 28, 67, 9, , 1
2014/7/22, 77, 47, 77, 20, , 3
2014/7/23, 103, 54, 106, 17, , 3
2014/7/24, 116, 41, 87, 14, , 2
2014/7/25, 89, 45, 75, 8, , 2
2014/7/26, 97, 26, 34, 6, , 1
2014/7/27, 68, 9, 52, 8, , 1
2014/7/28, 41, 20, 46, 10, , 2
2014/7/29, 64, 22, 45, 6, , 1
2014/7/30, 66, 25, 55, 9, , 1
2014/7/31, 69, 20, 60, 11, , 1
2014/8/1, 58, 21, 95, 15, , 2
2014/8/2, 64, 19, 41, 12, , 2
2014/8/3, 59, 8, 19, 6, , 1
2014/8/4, 40, 9, 19, 5, , 
2014/8/5, 46, 15, 28, 5, , 1
2014/8/6, 55, 14, 30, 7, , 1
2014/8/7, 53, 18, 28, 14, , 1
2014/8/8, 56, 14, 26, 11, , 1
2014/8/9, 48, 16, 18, 6, , 1
2014/8/10, 34, 24, 32, 3, , 1
2014/8/11, 57, 15, 26, 12, , 1
2014/8/12, 43, 17, 59, 9, , 2
2014/8/13, 53, 35, 35, 10, , 2
2014/8/14, 72, 19, 19, 5, , 2
2014/8/15, 46, 19, 20, 9, , 1
2014/8/16, 48, 29, 38, 10, , 2
2014/8/17, 63, 24, 36, 10, , 1
2014/8/18, 62, 13, 31, 8, , 1
2014/8/19, 45, 22, 71, 15, , 1
2014/8/20, 61, 23, 59, 14, , 1
2014/8/21, 65, 28, 51, 17, , 2
2014/8/22, 65, 11, 16, 9, , 1
2014/8/23, 35, 15, 38, 9, , 1
2014/8/24, 43, 22, 35, 14, , 1
2014/8/25, 55, 24, 24, 16, , 2
2014/8/26, 62, 10, 13, 11, , 1
2014/8/27, 20, 10, 13, 12, , 1
2014/8/28, 27, 10, 24, 12, , 1
2014/8/29, 30, 9, 32, 6, , 1
2014/8/30, 27, 10, 31, 5, , 1
2014/8/31, 30, 10, 21, 10, , 1
2014/9/1, 24, 10, 48, 10, , 
2014/9/2, 31, 12, 35, 9, , 1
2014/9/3, 39, 15, 30, 15, , 1
2014/9/4, 42, 16, 25, 10, , 2
2014/9/5, 45, 26, 48, 12, , 2
2014/9/6, 65, 16, 29, 7, , 1
2014/9/7, 37, 18, 18, 17, , 3
2014/9/8, 51, 17, 34, 12, , 1
2014/9/9, 55, 18, 29, 17, , 3
2014/9/10, 49, 16, 16, 21, , 3
2014/9/11, 43, 13, 45, 14, , 2
2014/9/12, 47, 14, 41, 12, , 1
2014/9/13, 48, 11, 38, 9, , 1
2014/9/14, 39, 14, 36, 13, , 2
2014/9/15, 46, 23, 52, 14, , 2
2014/9/16, 65, 15, 32, 10, , 1
2014/9/17, 48, 12, 29, 8, , 1
2014/9/18, 40, 13, 31, 15, , 1
2014/9/19, 44, 14, 19, 15, , 1
2014/9/20, 46, 13, 40, 11, , 2
2014/9/21, 47, 20, 54, 16, , 2
2014/9/22, 61, 15, 47, 12, , 1
2014/9/23, 50, 19, 33, 16, , 2
2014/9/24, 57, 16, 35, 7, , 1
2014/9/25, 36, 10, 40, 7, , 1
2014/9/26, 33, 15, 32, 6, , 1
2014/9/27, 48, 20, 34, 7, , 1
2014/9/28, 59, 21, 48, 12, , 1
2014/9/29, 66, 25, 52, 20, , 2
2014/9/30, 72, 23, 23, 14, , 1
2014/4/1, 66, 17, 37, 23, , 3
2014/4/2, 67, 10, 21, 18, , 1
2014/4/3, 48, 6, 41, 12, , 1
2014/4/4, 45, 5, 36, 7, , 2
2014/4/5, 43, 8, 39, 5, , 1
2014/4/6, 51, 8, 40, 13, , 2
2014/4/7, 53, 24, 59, 25, , 5
2014/4/8, 85, 29, 51, 17, , 2
2014/4/9, 86, 29, 66, 16, , 2
2014/4/10, 80, 19, 47, 7, , 1
2014/4/11, 66, 19, 47, 9, , 1
2014/4/12, 69, 22, 52, 13, , 3
2014/4/13, 74, 17, 45, 13, , 2
2014/4/14, 59, 19, 62, 14, , 3
2014/4/15, 64, 37, 66, 24, , 3
2014/4/16, 95, 38, 69, 18, , 3
2014/4/17, 104, 27, 31, 17, , 2
2014/4/18, 81, 20, 43, 10, , 1
2014/4/19, 75, 14, 37, 8, , 3
2014/4/20, 56, 17, 36, 13, , 2
2014/4/21, 68, 17, 35, 17, , 2
2014/4/22, 69, 16, 54, 12, , 2
2014/4/23, 67, 23, 61, 12, , 2
2014/4/24, 72, 23, 58, 15, , 2
2014/4/25, 77, 23, 58, 15, , 2
2014/4/26, 79, 18, 56, 7, , 1
2014/4/27, 66, 16, 49, 12, , 1
2014/4/28, 58, 22, 45, 12, , 2
2014/4/29, 69, 17, 37, 13, , 2
2014/4/30, 53, 15, 43, 8, , 1
2014/5/1, 52, 15, 54, 13, , 1
2014/5/2, 55, 25, 68, 11, , 2
2014/5/3, 76, 18, 55, 4, , 1
2014/5/4, 62, 23, 49, 7, , 2
2014/5/5, 66, 14, 46, 6, , 3
2014/5/6, 50, 17, 48, 15, , 2
2014/5/7, 63, 18, 47, 10, , 2
2014/5/8, 60, 15, 46, 11, , 1
2014/5/9, 47, 23, 52, 11, , 2
2014/5/10, 65, 13, 58, 7, , 1
2014/5/11, 54, 15, 50, 8, , 1
2014/5/12, 56, 14, 45, 12, , 2
2014/5/13, 46, 25, 60, 20, , 5
2014/5/14, 76, 22, 56, 12, , 2
2014/5/15, 67, 14, 59, 9, , 1
2014/5/16, 48, 7, 49, 5, , 1
2014/5/17, 28, 8, 60, 6, , 1
2014/5/18, 33, 16, 68, 13, , 2
2014/5/19, 59, 29, 67, 20, , 3
2014/5/20, 82, 20, 38, 9, , 1
2014/5/21, 43, 8, 40, 13, , 1
2014/5/22, 31, 12, 40, 11, , 2
2014/5/23, 42, 16, 47, 11, , 2
2014/5/24, 55, 23, 53, 8, , 2
2014/5/25, 73, 23, 35, 10, , 3
2014/5/26, 70, 8, 39, 9, , 3
2014/5/27, 31, 26, 58, 16, , 3
2014/5/28, 77, 35, 57, 15, , 2
2014/5/29, 84, 35, 59, 21, , 3
2014/5/30, 91, 45, 88, 12, , 2
2014/5/31, 114, 44, 100, 8, , 2
2014/6/1, 108, 49, 103, 15, , 3
2014/6/2, 123, 49, 76, 13, , 2
2014/6/3, 124, 46, 48, 13, , 3
2014/6/4, 117, 14, 29, 10, , 2
2014/6/5, 48, 5, 26, 10, , 1
2014/6/6, 16, 7, 32, 7, , 1
2014/6/7, 25, 4, 26, 5, , 1
2014/6/8, 21, 19, 21, 16, , 2
2014/6/9, 62, 18, 29, 13, , 1
2014/6/10, 60, 20, 6, 15, , 2
2014/6/11, 65, 5, 20, 10, , 1
2014/6/12, 24, 14, 43, 12, , 1
2014/6/13, 53, 13, 54, 10, , 2
2014/6/14, 58, 13, 59, 6, , 1
2014/6/15, 59, 28, 71, 13, , 2
2014/6/16, 89, 43, 75, 15, , 3
2014/6/17, 121, 31, 36, 16, , 2
2014/6/18, 103, 25, 51, 12, , 1
2014/6/19, 58, 20, 47, 9, , 1
2014/6/20, 67, 23, 45, 10, , 1
2014/6/21, 70, 11, 28, 7, , 2
2014/6/22, 37, 16, 43, 10, , 2
2014/6/23, 57, 20, 35, 16, , 3
2014/6/24, 65, 17, 30, 20, , 3
2014/6/25, 57, 16, 40, 14, , 1
2014/6/26, 60, 9, 29, 11, , 1
2014/6/27, 35, 7, 24, 8, , 1
2014/6/28, 20, 6, 30, 6, , 1
2014/6/29, 15, 10, 30, 9, , 1
2014/6/30, 36, 15, 58, 9, , 3
2014/1/1, 62, 7, 27, 11, , 
2014/1/2, 30, 13, 24, 14, , 3
2014/1/3, 50, 12, 26, 15, , 3
2014/1/4, 47, 4, 27, 7, , 2
2014/1/5, 22, 5, 9, 13, , 2
2014/1/6, 23, 12, , 26, , 4
2014/1/7, 52, 37, 2, 44, , 7
2014/1/8, 115, 8, 25, 14, , 1
2014/1/9, 35, 3, 27, 14, , 5
2014/1/10, 15, 11, 16, 29, , 5
2014/1/11, 48, 13, 22, 24, , 4
2014/1/12, 56, 5, 29, 10, , 2
2014/1/13, 26, 4, 28, 11, , 2
2014/1/14, 23, 14, 14, 26, , 1
2014/1/15, 60, 13, 15, 28, , 1
2014/1/16, 61, 9, 24, 20, , 3
2014/1/17, 39, 15, 23, 23, , 4
2014/1/18, 56, 10, 27, 9, , 3
2014/1/19, 34, 16, 12, 32, , 4
2014/1/20, 58, 17, 30, 24, , 4
2014/1/21, 66, 16, 30, 17, , 4
2014/1/22, 61, 8, 25, 21, , 1
2014/1/23, 35, 19, 17, 31, , 
2014/1/24, 70, 37, 4, 45, , 
2014/1/25, 112, 29, 30, 20, , 
2014/1/26, 80, 7, 27, 18, , 2
2014/1/27, 32, 17, 28, 28, , 3
2014/1/28, 57, 9, 26, 17, , 3
2014/1/29, 34, 22, 25, 30, , 5
2014/1/30, 77, 14, 29, 16, , 4
2014/1/31, 47, 17, 17, 25, , 4
2014/2/1, 60, 33, 16, 32, , 6
2014/2/2, 105, 44, 26, 32, , 7
2014/2/3, 126, 14, 21, 18, , 2
2014/2/4, 47, 2, 23, 8, , 
2014/2/5, 13, , , , , 
2014/2/7, 58, 6, 26, 10, , 1
2014/2/8, 44, 1, 31, 6, , 
2014/2/9, 15, 10, 32, 18, , 2
2014/2/10, 47, 5, 29, 8, , 1
2014/2/11, 35, 5, 27, 14, , 2
2014/2/12, 32, 11, 22, 27, , 3
2014/2/13, 48, 8, 21, 15, , 1
2014/2/14, 46, 2, 30, 6, , 1
2014/2/15, 14, 10, 36, 5, , 1
2014/2/16, 35, 23, 38, 13, , 3
2014/2/17, 76, 9, 36, 6, , 1
2014/2/18, 50, 8, 33, 7, , 1
2014/2/19, 46, 21, 27, 26, , 3
2014/2/20, 79, 12, 36, 12, , 1
2014/2/21, 58, 8, 35, 9, , 1
2014/2/22, 46, 11, 31, 11, , 2
2014/2/23, 55, 15, 25, 19, , 2
2014/2/24, 65, 29, 35, 27, , 3
2014/2/25, 100, 41, 40, 26, , 4
2014/2/26, 123, 52, 6, 43, , 6
2014/2/27, 146, 32, 37, 20, , 3
2014/2/28, 94, 30, 28, 20, , 3
2014/3/1, 102, 13, 24, 10, , 2
2014/3/2, 64, 7, 31, 10, , 1
2014/3/3, 53, 14, 31, 18, , 2
2014/3/4, 68, 21, 16, 23, , 3
2014/3/5, 84, 7, 35, 7, , 1
2014/3/6, 48, 9, 30, 16, , 2
2014/3/7, 62, 11, 33, 15, , 2
2014/3/8, 64, 11, 34, 11, , 2
2014/3/9, 63, 10, 33, 9, , 2
2014/3/10, 55, 8, 32, 16, , 2
2014/3/11, 51, 31, 45, 30, , 3
2014/3/12, 99, 41, 28, 29, , 4
2014/3/13, 122, 4, 33, 9, , 1
2014/3/14, 25, 6, 36, 9, , 2
2014/3/15, 43, 19, 50, 11, , 2
2014/3/16, 75, 32, 52, 18, , 3
2014/3/17, 98, 26, 40, 17, , 3
2014/3/18, 86, 20, 40, 9, , 1
2014/3/19, 64, 10, 21, 18, , 1
2014/3/20, 52, 3, 35, 7, , 1
2014/3/21, 24, 5, 36, 6, , 
2014/3/22, 43, 10, 43, 8, , 3
2014/3/23, 54, 18, 45, 20, , 2
2014/3/24, 69, 25, 53, 23, , 2
2014/3/25, 84, 22, 35, 21, , 2
2014/3/26, 75, 29, 23, 25, , 4
2014/3/27, 104, 24, 47, 17, , 3
2014/3/28, 82, 26, 50, 19, , 2
2014/3/29, 79, 13, 39, 7, , 2
2014/3/30, 48, 7, 48, 5, , 1
2014/3/31, 33, 15, 41, 12, , 1
2024/12/31, , 6, 35, 6, , 3
2024/11/28, , 5, 28, 9, , 2
2024/7/31, , 11, 44, 6, , 2
2023/11/29, , 6, 27, 4, , 3
2023/7/25, , 18, 102, 9, , 2
2022/11/25, , 15, 6, 24, , 4
2022/7/5, , 7, 18, 4, , 1
2022/1/2, , 7, 30, 14, 1, 4
2021/11/21, , 13, 23, 14, 1, 3
2021/6/23, , 12, 44, 9, 1, 2
2020/11/25, , 18, 17, 13, 1, 4
2020/6/30, , 14, 20, 2, , 1
2020/9/12, , 10, 18, 2, 2, 2
2020/3/31, , 13, 24, 12, , 
2019/12/31, , 7, 30, 8, , 4
2019/12/11, , 7, 24, 5, 1, 4
2019/6/12, , 14, 47, 10, 3, 1
2018/12/31, , 9, 28, 15, 1, 2
2018/5/31, , 11, 55, 6, 2, 
2018/1/25, , 9, 27, 16, , 1
2017/9/10, , 14, 37, 7, , 1
2017/5/23, , 13, 39, 5, , 
2017/1/1, , 12, 23, 17, , 3
2016/11/30, , 19, 16, 20, , 3
2016/1/26, , 13, 27, 27, , 4
2015/12/31, , 6, 29, 6, , 1
2014/12/31, , 7, 28, 5, , 1
2015/1/30, , 7, 29, 13, , 2
2013/12/31, , 18, 33, 16, , 
2014/2/6, , 8, 27, 13, , 1
